datetime,"ТП 2199/1 - ГРЩ/Б (Науки, 63)","ТП 2199/1 - ГРЩ/Г (Науки, 63)","ТП 2199/2 - ГРЩ/А (Науки, 63)","ТП 2199/2 - ГРЩ/Д (Науки, 63)",ТП 2199/1 - К 1115/Б,ТП 2199/2 - К 1115/А,ТП 2199/1 - К 1318/Б,ТП 2199/2 - К 1318/А,ТП 2199/2 - К 1319/А,ТП 2199/1 - К 1319/Б,ТП 2199/1 - К 1166/А,ТП 2199/2 - Р 630/А
2020-01-08 19:30:00,0.7730631999999998,8.29129552,0.0,0.0,19.247604795,0.0,0.008398575,0.055643309999999994,0.055643309999999994,0.28442929499999997,0.028660640000000005,1.8135841599999998
2020-01-08 20:00:00,0.6382683199999999,9.188263999999998,0.0,0.0,20.32405272,0.0,0.008875349999999999,0.05319342000000001,0.05319342000000001,0.3511484549999999,0.030339999999999992,1.7919886399999991
2020-01-08 20:30:00,0.6404724799999999,8.618823200000003,0.0,0.0,17.315917875000007,0.0,0.004958459999999999,0.04568238,0.04568238,0.37191383999999994,0.02949375999999999,1.8943705599999994
2020-01-08 21:00:00,0.7069712,7.423217279999999,0.0,0.0,15.583354199999999,0.0,0.004474349999999999,0.041053995,0.041053995,0.3961560149999998,0.030339999999999992,1.8507728
2020-01-08 21:30:00,0.6984169599999996,6.654076959999997,0.0,0.0,15.118293195,0.0,0.004694399999999998,0.04536697500000001,0.04536697500000001,0.29534377499999986,0.030339999999999992,1.5411079999999993
2020-01-08 22:00:00,0.6445724799999998,6.7912399999999975,0.0,0.0,13.792594635000002,0.0,0.005178509999999998,0.053178750000000004,0.053178750000000004,0.2403899549999999,0.031199359999999992,1.3822182399999998
2020-01-08 22:30:00,0.5238881599999999,5.909280799999998,0.0,0.0,13.362440895000002,0.0,0.00428364,0.043254495000000004,0.043254495000000004,0.21143137499999998,0.02949375999999999,1.2325255999999998
2020-01-08 23:00:00,0.4652417599999999,5.6647240000000005,0.0,0.0,11.763264194999996,0.0,0.00401958,0.041053995,0.041053995,0.19776627,0.031199359999999992,1.1299009599999992
2020-01-08 23:30:00,0.44976671999999984,5.08285856,0.0,0.0,9.719065710000004,0.0,0.00021271499999999999,0.04536697500000001,0.04536697500000001,0.18737991000000004,0.02949375999999999,0.9068675199999998
2020-01-09 0:00:00,0.41128575999999994,4.020453439999999,0.0,0.0,7.174986975,0.0,0.00027139499999999996,0.048711735000000006,0.048711735000000006,0.16551427500000002,0.03146831999999999,0.6605395199999999
2020-01-09 0:30:00,0.3413627199999998,3.9144963199999996,0.0,0.0,6.249016575000001,0.0,0.00021271499999999999,0.043606575,0.043606575,0.13435519499999996,0.02949375999999999,0.6561639999999999
2020-01-09 1:00:00,0.20286799999999997,2.9815199999999997,0.0,0.0,5.2903100699999985,0.0,0.00029339999999999987,0.04342319999999998,0.04342319999999998,0.11222550000000002,0.03060896,0.5303891199999998
2020-01-09 1:30:00,0.2017134399999999,2.646494239999999,0.0,0.0,5.250136274999998,0.0,0.00019071,0.046063799999999995,0.046063799999999995,0.075792555,0.030339999999999992,0.49282
